No.,Year,Date,Type,Title,Location,Details,date_start,date_end,date_likely,date_precision,date_certain,date_note,categories,type_inferred,cancelled,subject_groups,subjects,lat,lon,geo_precision
477,1882,July 18,Performance,Polyeuctus,London,"“A Christian Tragedy” (London Evening Standard, July 14, 1882, 1: BNA).",1882-07-18,1882-07-18,,day,TRUE,,performance,FALSE,FALSE,Corneille,Polyeuctus,51.5074456,-0.1277653,town
478,1882,July [22],Performance,Twelfth Night,[London],"MacDonald as Duke, Viola and Sebastian played by MacDonald’s daughters, Arthur Hughes as Sir Aguecheck (Domett 245-46, in entry for July 22, 1882).",1882-07-22,1882-07-22,,day,FALSE,,performance,FALSE,FALSE,Shakespeare,Twelfth Night,51.5074456,-0.1277653,inferred
479,1882,July 25,Performance,Pilgrim’s Progress 1,Devizes,(PP f.4; RJ).,1882-07-25,1882-07-25,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 1",51.3525027,-1.9958302,town
480,1882,July 26,Performance,Pilgrim’s Progress 2,Devizes,(PP f.4; RJ).,1882-07-26,1882-07-26,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",51.3525027,-1.9958302,town
481,1882,July 29,Performance,Pilgrim’s Progress 1,[London],Steinway Hall (PP f.4; RJ).,1882-07-29,1882-07-29,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 1",51.5074456,-0.1277653,inferred
482,1882,August 11,Performance,Pilgrim’s Progress 1,Southborough,Victoria Hall (PP f.4; RJ).,1882-08-11,1882-08-11,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 1",51.1642824,0.2633735,town
483,1882,August 12,Performance,Pilgrim’s Progress 2,Southborough,Victoria Hall; RJ does not mention second performance (PP f.4; RJ).,1882-08-12,1882-08-12,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",51.1642824,0.2633735,town
484,1882,August 14,Performance,Pilgrim’s Progress 1,London,"Royal Victoria Coffee Hall; advertised as “Christian’s Pilgrimage”; first of three performances (South London Chronicle, August 12, 1881, 4; Pall Mall Gazette, August 15, 1882, 11: both BNA).",1882-08-14,1882-08-14,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 1",51.5074456,-0.1277653,town
485,1882,August 21,Performance,Pilgrim’s Progress 1,London,"Royal Victoria Coffee Hall; advertised as “Pilgrimage of Christiana & her Sons”; MacDonald specifies it was Pilgrim’s Progress 1 (South London Chronicle, August 12, 1881, 4: BNA).",1882-08-21,1882-08-21,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 1",51.5074456,-0.1277653,town
486,1882,August 24,Performance,Pilgrim’s Progress 2,London,"(South London Press, August 12, 1882, 11: BNA).",1882-08-24,1882-08-24,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",51.5074456,-0.1277653,town
487,1882,September 21,Performance,Pilgrim’s Progress 2,Brighton,"The Pavilion; proceeds to Brighton Central Association (Croydon Guardian and Surrey County Gazette, September 23, 1883, 7: BNA; RJ).",1882-09-21,1882-09-21,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",50.8214626,-0.1400561,town
488,1882,September 22,Performance,Polyeuctus,Brighton,(PP f.4).,1882-09-22,1882-09-22,,day,TRUE,,performance,FALSE,FALSE,Corneille,Polyeuctus,50.8214626,-0.1400561,town
489,1882,September 25,Performance,Pilgrim’s Progress 2,Winchester,"Guildhall; for benefit of Holy Trinity Church Schools (Hampshire Chronicle, September 23, 1882, 4: BNA; PP f.4; RJ).",1882-09-25,1882-09-25,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",51.0612766,-1.3131692,town
490,1882,September 28,Performance,Pilgrim’s Progress 1,Tunbridge Wells,(PP f.4; RJ).,1882-09-28,1882-09-28,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 1",51.1371483,0.2673446,town
491,1882,September 29,Performance,Pilgrim’s Progress 2,Tunbridge Wells,RJ does not mention second performance (PP f.4; RJ).,1882-09-29,1882-09-29,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",51.1371483,0.2673446,town
492,1882,October 3,Performance,Pilgrim’s Progress 2,"St. Leonards, Hastings","Royal Concert Hall (Hastings and St Leonards Observer, September 23, 1882, 1: BNA; PP f.4; RJ).",1882-10-03,1882-10-03,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",50.8521318,0.5603008,town
493,1882,October 4,Performance,Polyeuctus,"St. Leonards, Hastings","Royal Concert Hall (Hastings and St Leonards Observer, September 23, 1882, 1: BNA).",1882-10-04,1882-10-04,,day,TRUE,,performance,FALSE,FALSE,Corneille,Polyeuctus,50.8521318,0.5603008,town
494,1882,October 5,Lecture,Tennyson,"St. Leonards, Hastings","Royal Concert Hall; “Tennyson’s Lyrics” (Hastings and St Leonards Observer, September 23, 1882, 1: BNA).",1882-10-05,1882-10-05,,day,TRUE,,lecture,FALSE,FALSE,Tennyson,(unspecified),50.8521318,0.5603008,town
495,1882,October [6],Performance,Twelfth Night,[London],Charter House; in MacDonald’s records between St. Leonards and Poplar (PP f.4).,1882-10-06,1882-10-06,,day,FALSE,,performance,FALSE,FALSE,Shakespeare,Twelfth Night,51.5074456,-0.1277653,inferred
496,1882,October 7,Performance,Pilgrim’s Progress 2,"Poplar, London",(PP f.4; RJ).,1882-10-07,1882-10-07,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",51.5110713,-0.0144629,town
497,1882,October 9,Performance,Pilgrim’s Progress 2,"Poplar, London",RJ does not list second performance in Poplar (PP f.4; RJ).,1882-10-09,1882-10-09,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",51.5110713,-0.0144629,town
498,1882,October 11,Performance,Pilgrim’s Progress 2,"Whitechapel, London",(PP f.4; RJ).,1882-10-11,1882-10-11,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",51.5174861,-0.0659685,town
499,1882,October 13,Performance,Pilgrim’s Progress 1,Farmingham,(PP f.4; RJ).,1882-10-13,1882-10-13,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 1",51.3747477,0.2356021,town
500,1882,October 14,Performance,Pilgrim’s Progress 2,Farmingham,"RJ does not mention second performance (PP, f.4; RJ).",1882-10-14,1882-10-14,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",51.3747477,0.2356021,town
501,1882,October 17,Lecture,Tennyson,London,"King’s Weigh House Chapel; “Poetry Illustrated from Tennyson” (London Evening Standard, October 12, 1882, 1; Liverpool Mercury, October 19, 1882, 5: both BNA).",1882-10-17,1882-10-17,,day,TRUE,,lecture,FALSE,FALSE,Tennyson,(unspecified),51.5074456,-0.1277653,town
502,1882,October 18,Performance,Pilgrim’s Progress 2,"Holborn, London",Town Hall (PP f.4; RJ).,1882-10-18,1882-10-18,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",51.5195982,-0.1137266,town
503,1882,October [20 or 27],Lecture,Julius Caesar,"Shanklin, Isle of Wight","Proceeds to Institute (Isle of Wight Observer, October 28, 1882, 6: BNA).",1882-10-20,1882-10-27,1882-10-20,day_choice,FALSE,,lecture,FALSE,FALSE,Shakespeare,Julius Caesar,50.6288132,-1.1779031,town
504,1882,October 25,Performance,Pilgrim’s Progress 1,Maidstone,(PP f.4; RJ).,1882-10-25,1882-10-25,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 1",51.2748258,0.5231646,town
505,1882,[December],Performance,Macbeth,"Bordighera, ITL",(Domett 247).,1882-12-01,1882-12-31,,month,FALSE,,performance,FALSE,FALSE,Shakespeare,Macbeth,43.7939893,7.6731108,town
506,1882,December [17],Performance,Pilgrim’s Progress,"Cannes, France",(PP f.4).,1882-12-17,1882-12-17,,day,FALSE,,performance,FALSE,FALSE,Bunyan,(unspecified),43.5515198,7.0134418,town
507,1883,[Summer],Performances,Polyeuctus and Macbeth,London,"Rather snide comment from an American illustrated weekly about the fact that “the Rev. George MacDonald, with eight members of his family, is giving dramatic recitals in costume of ‘Polyeucte’ and ‘Macbeth,’ in London” (Continent, August 29, 1883, 284).",1883-06-01,1883-08-31,,season,FALSE,,performance,FALSE,FALSE,Corneille|Shakespeare,Polyeuctus|Macbeth,51.5074456,-0.1277653,town
508,1883,June 5,Lecture,Hamlet,London,"Bedford-Square, MacDonald’s temporary residence; first of “Four Study Sermons on texts from Shakespeare”; from Hamlet 5.2.10-11 (Morning Post, June 2, 1883, 1; The Era, June 9, 1883, 4: both BNA).",1883-06-05,1883-06-05,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare,Hamlet,51.5074456,-0.1277653,town
509,1883,June 11,Lecture,Browning,London,"Welford House; lecture on “Flight of the Duchess,” preceded by MacDonald’s public reading; declares poetry meant to be read aloud, then explains “main drift” of poem; attended by F.J. Furnivall, Founder of the Browning Society, who afterward gave circumstances for poem’s composition (Hampstead & Highgate Express, June 16, 1883, 3: BNA).",1883-06-11,1883-06-11,,day,TRUE,,lecture,FALSE,FALSE,Browning,(unspecified),51.5074456,-0.1277653,town
510,1883,June 12,Lecture,As You Like It,London,"Bedford-Square, MacDonald’s temporary residence; second of “Four Study Sermons on texts from Shakespeare”; from As You Like It 2.1.5 (Morning Post, June 2, 1883, 1: BNA).",1883-06-12,1883-06-12,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare,As You Like It,51.5074456,-0.1277653,town
511,1883,June 18,Lecture,Othello,London,"Welford House; “Beauty and Goodness: A Sermon from Shakespeare”; based on Othello (Hampstead & Highgate Express, June 23, 1883, 3: BNA).",1883-06-18,1883-06-18,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare,Othello,51.5074456,-0.1277653,town
512,1883,June 19,Lecture,Othello,London,"Bedford-Square, MacDonald’s temporary residence; third of “Four Study Sermons on texts from Shakespeare”; from Othello 2.1.64-65 (Morning Post, June 2, 1883, 1: BNA).",1883-06-19,1883-06-19,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare,Othello,51.5074456,-0.1277653,town
513,1883,June 26,Lecture,Hamlet,London,"Bedford-Square, MacDonald’s temporary residence; fourth of “Four Study Sermons on texts from Shakespeare”; from Hamlet 5.2.234-35 (Morning Post, June 2, 1883, 1: BNA).",1883-06-26,1883-06-26,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare,Hamlet,51.5074456,-0.1277653,town
514,1883,July 6,Lecture,Browning,Weybridge Heath,"Mrs. W.B. Lewis’ residence (Surrey Comet, June 23, 1883, 1: BNA).",1883-07-06,1883-07-06,,day,TRUE,,lecture,FALSE,FALSE,Browning,(unspecified),51.3727175,-0.4549297,town
515,1883,[July],Performances,Polyeuctus and Macbeth,London,"The rather shocked, sarcastic reviewer notes that “the Rev. [sic] George MacDonald, with eight members of his family, is giving dramatic recitals in costume of Macbeth and Polyeucte, in London” (Continent, August 29, 1883, 284).",1883-07-01,1883-07-31,,month,FALSE,,performance,FALSE,FALSE,Corneille|Shakespeare,Polyeuctus|Macbeth,51.5074456,-0.1277653,town
516,1883,July 7,Performance,Polyeuctus,London,"Steinway Hall; part of a series of plays every Saturday of July; five acts and one tableau; acted by MacDonald, Louisa, and seven children; play translated and adapted by Louisa (Morning Post, June 30, 1883, 1; The Era, July 28, 1883, 7: both BNA).",1883-07-07,1883-07-07,,day,TRUE,,performance,FALSE,FALSE,Corneille,Polyeuctus,51.5074456,-0.1277653,town
517,1883,July [13/18],Lecture,Shelley,Weybridge Heath,"Mrs. W. B. Lewis’ residence (Surrey Comet, June 23, 1883, 1: BNA).",1883-07-13,1883-07-18,1883-07-13,day_choice,FALSE,,lecture,FALSE,FALSE,Shelley,(unspecified),51.3727175,-0.4549297,town
518,1883,July 14,Performance,[Pilgrim’s Progress 2],London,"Steinway Hall; part of a series of plays every Saturday of July; RJ’s reference to “July: Steinway Hall (4 performances)” is probably misleading since it appears that the MacDonald troupe performed four different plays at Steinway Hall in July (The Era, July 28, 1883, 7: BNA; RJ).",1883-07-14,1883-07-14,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",51.5074456,-0.1277653,town
519,1883,July 20,Lecture,Milton,Weybridge Heath,"Mrs. W. B. Lewis’ residence (Surrey Comet, June 23, 1883, 1: BNA).",1883-07-20,1883-07-20,,day,TRUE,,lecture,FALSE,FALSE,Milton,(unspecified),51.3727175,-0.4549297,town
520,1883,July 21,Performance,Macbeth,London,"Steinway Hall; part of a series of plays every Saturday of July; MacDonald as Macbeth, daughter [Lilia] as Lady Macbeth, and Mr. W. Hughes as doctor; reports praise Miss MacDonald’s portrayal and talent (Pall Mall Gazette, July 23, 1883, 9; The Era, July 28, 1883, 7: both BNA).",1883-07-21,1883-07-21,,day,TRUE,,performance,FALSE,FALSE,Shakespeare,Macbeth,51.5074456,-0.1277653,town
521,1883,July 27,Lecture,Much Ado About Nothing,Weybridge Heath,"Mrs. W. B. Lewis’ residence (Surrey Comet, June 23, 1883, 1: BNA).",1883-07-27,1883-07-27,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare,Much Ado About Nothing,51.3727175,-0.4549297,town
